TransactionID,OrderID,TransactionDate,TransactionTime,DayOfWeek,Month,Quarter,Year,CustomerID,CustomerAgeGroup,Subscription Member,ProductID,ProductName,Category,Season,QuantitySold,UnitSalePrice,UnitCost,Revenue,TotalCost,Profit,GrossMarginPercent,WeekendFlag,StoreID,StoreLocation,City,State
TXN-00000097,ORD-0019532,1/9/2019,11:55:21,Wednesday,January,Q1,2019,CUST-01405,75+,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000098,ORD-0002057,1/9/2019,13:29:31,Wednesday,January,Q1,2019,CUST-01111,55-64,Family,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000099,ORD-0016734,1/9/2019,13:53:31,Wednesday,January,Q1,2019,CUST-02930,25-34,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000100,ORD-0016734,1/9/2019,13:53:31,Wednesday,January,Q1,2019,CUST-02930,25-34,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,2,4.5,0.79,9,1.58,7.42,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000101,ORD-0007921,1/9/2019,17:38:51,Wednesday,January,Q1,2019,CUST-04670,65-74,Family,CK-002,Snickerdoodle Cookie,Cookie,Winter,4,2.99,0.37,11.96,1.48,10.48,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000102,ORD-0007921,1/9/2019,17:38:51,Wednesday,January,Q1,2019,CUST-04670,65-74,Family,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,2,2.99,0.81,5.98,1.62,4.36,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000103,ORD-0007921,1/9/2019,17:38:51,Wednesday,January,Q1,2019,CUST-04670,65-74,Family,CK-001,Chocolate Chip Cookie,Cookie,Winter,4,2.99,0.32,11.96,1.28,10.68,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000104,ORD-0007921,1/9/2019,17:38:51,Wednesday,January,Q1,2019,CUST-04670,65-74,Family,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000105,ORD-0026905,1/10/2019,7:44:49,Thursday,January,Q1,2019,CUST-02352,75+,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000106,ORD-0026905,1/10/2019,7:44:49,Thursday,January,Q1,2019,CUST-02352,75+,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,2,4.5,0.72,9,1.44,7.56,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000107,ORD-0026905,1/10/2019,7:44:49,Thursday,January,Q1,2019,CUST-02352,75+,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000108,ORD-0026905,1/10/2019,7:44:49,Thursday,January,Q1,2019,CUST-02352,75+,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000109,ORD-0011204,1/10/2019,9:39:18,Thursday,January,Q1,2019,CUST-01336,25-34,Family,BR-001,Chocolate Brownies,Brownies,Winter,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000110,ORD-0011204,1/10/2019,9:39:18,Thursday,January,Q1,2019,CUST-01336,25-34,Family,CP-005,Peppermint Chocalate Cupcakes,Cupcakes,Winter,4,4.5,0.84,18,3.36,14.64,81.33,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000111,ORD-0011204,1/10/2019,9:39:18,Thursday,January,Q1,2019,CUST-01336,25-34,Family,CK-002,Snickerdoodle Cookie,Cookie,Winter,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000112,ORD-0011204,1/10/2019,9:39:18,Thursday,January,Q1,2019,CUST-01336,25-34,Family,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000113,ORD-0024215,1/10/2019,10:00:24,Thursday,January,Q1,2019,CUST-00196,65-74,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000114,ORD-0025054,1/10/2019,10:26:07,Thursday,January,Q1,2019,CUST-00679,35-44,Family,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000115,ORD-0002994,1/10/2019,11:34:40,Thursday,January,Q1,2019,CUST-03125,55-64,Family,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000116,ORD-0012292,1/10/2019,11:48:53,Thursday,January,Q1,2019,CUST-00318,55-64,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000117,ORD-0016279,1/10/2019,13:07:16,Thursday,January,Q1,2019,CUST-01402,65-74,Mystery Box,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000118,ORD-0011701,1/10/2019,17:00:13,Thursday,January,Q1,2019,CUST-00937,65-74,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000119,ORD-0022022,1/11/2019,8:38:44,Friday,January,Q1,2019,CUST-01759,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000120,ORD-0012471,1/11/2019,8:45:13,Friday,January,Q1,2019,CUST-00547,25-34,None,CP-003,Lemon Cupcake,Cupcakes,Winter,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000121,ORD-0015039,1/11/2019,10:40:03,Friday,January,Q1,2019,CUST-02302,45-54,Family,CP-002,Chocolate Cupcakes,Cupcakes,Winter,2,4.5,0.79,9,1.58,7.42,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000122,ORD-0028393,1/11/2019,11:32:05,Friday,January,Q1,2019,CUST-01724,65-74,Basic,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000123,ORD-0028393,1/11/2019,11:32:05,Friday,January,Q1,2019,CUST-01724,65-74,Basic,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000124,ORD-0007156,1/11/2019,12:33:47,Friday,January,Q1,2019,CUST-02816,65-74,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000125,ORD-0007182,1/11/2019,13:13:16,Friday,January,Q1,2019,CUST-05057,65-74,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000126,ORD-0013199,1/12/2019,8:55:28,Saturday,January,Q1,2019,CUST-04691,45-54,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000127,ORD-0017064,1/12/2019,10:03:37,Saturday,January,Q1,2019,CUST-00390,35-44,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000128,ORD-0017064,1/12/2019,10:03:37,Saturday,January,Q1,2019,CUST-00390,35-44,None,BR-002,Walnut Brownies,Brownies,Winter,1,3.5,0.59,3.5,0.59,2.91,83.14,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000129,ORD-0017064,1/12/2019,10:03:37,Saturday,January,Q1,2019,CUST-00390,35-44,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000130,ORD-0023229,1/12/2019,10:28:51,Saturday,January,Q1,2019,CUST-02044,55-64,Mystery Box,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000131,ORD-0014535,1/12/2019,10:57:36,Saturday,January,Q1,2019,CUST-02329,18-24,Family,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000132,ORD-0014535,1/12/2019,10:57:36,Saturday,January,Q1,2019,CUST-02329,18-24,Family,CP-001,Vanilla Cupcakes,Cupcakes,Winter,2,4.5,0.72,9,1.44,7.56,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000133,ORD-0024845,1/12/2019,12:04:06,Saturday,January,Q1,2019,CUST-01047,25-34,Basic,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000134,ORD-0000751,1/12/2019,12:33:57,Saturday,January,Q1,2019,CUST-00528,75+,Family,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000135,ORD-0000751,1/12/2019,12:33:57,Saturday,January,Q1,2019,CUST-00528,75+,Family,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,4,2.99,0.81,11.96,3.24,8.72,72.91,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000136,ORD-0000751,1/12/2019,12:33:57,Saturday,January,Q1,2019,CUST-00528,75+,Family,BR-002,Walnut Brownies,Brownies,Winter,1,3.5,0.59,3.5,0.59,2.91,83.14,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000137,ORD-0000751,1/12/2019,12:33:57,Saturday,January,Q1,2019,CUST-00528,75+,Family,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,1,2.99,0.81,2.99,0.81,2.18,72.91,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000138,ORD-0020725,1/12/2019,13:31:26,Saturday,January,Q1,2019,CUST-02876,65-74,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000139,ORD-0024868,1/12/2019,13:43:53,Saturday,January,Q1,2019,CUST-04851,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000140,ORD-0000796,1/12/2019,15:06:50,Saturday,January,Q1,2019,CUST-04690,18-24,Basic,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000141,ORD-0017363,1/13/2019,7:57:58,Sunday,January,Q1,2019,CUST-02093,65-74,None,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,1,2.99,0.81,2.99,0.81,2.18,72.91,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000142,ORD-0017363,1/13/2019,7:57:58,Sunday,January,Q1,2019,CUST-02093,65-74,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000143,ORD-0004899,1/13/2019,9:34:55,Sunday,January,Q1,2019,CUST-03639,55-64,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000144,ORD-0004899,1/13/2019,9:34:55,Sunday,January,Q1,2019,CUST-03639,55-64,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000145,ORD-0027853,1/13/2019,9:47:24,Sunday,January,Q1,2019,CUST-00204,45-54,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000146,ORD-0027853,1/13/2019,9:47:24,Sunday,January,Q1,2019,CUST-00204,45-54,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000147,ORD-0029216,1/13/2019,10:08:51,Sunday,January,Q1,2019,CUST-00799,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000148,ORD-0029216,1/13/2019,10:08:51,Sunday,January,Q1,2019,CUST-00799,55-64,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000149,ORD-0029216,1/13/2019,10:08:51,Sunday,January,Q1,2019,CUST-00799,55-64,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000150,ORD-0007789,1/13/2019,11:43:29,Sunday,January,Q1,2019,CUST-02600,35-44,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000151,ORD-0009014,1/13/2019,11:54:30,Sunday,January,Q1,2019,CUST-00243,45-54,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000152,ORD-0019505,1/13/2019,11:59:41,Sunday,January,Q1,2019,CUST-03387,55-64,None,CP-005,Peppermint Chocalate Cupcakes,Cupcakes,Winter,1,4.5,0.84,4.5,0.84,3.66,81.33,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000153,ORD-0019505,1/13/2019,11:59:41,Sunday,January,Q1,2019,CUST-03387,55-64,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,2,2.99,0.32,5.98,0.64,5.34,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000154,ORD-0020705,1/13/2019,14:37:45,Sunday,January,Q1,2019,CUST-04564,55-64,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000155,ORD-0008753,1/13/2019,14:55:10,Sunday,January,Q1,2019,CUST-02216,75+,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000156,ORD-0008753,1/13/2019,14:55:10,Sunday,January,Q1,2019,CUST-02216,75+,None,CP-003,Lemon Cupcake,Cupcakes,Winter,1,4.5,0.76,4.5,0.76,3.74,83.11,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000157,ORD-0018762,1/13/2019,16:12:51,Sunday,January,Q1,2019,CUST-01146,65-74,Basic,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000158,ORD-0000449,1/13/2019,17:17:26,Sunday,January,Q1,2019,CUST-00558,65-74,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000159,ORD-0000449,1/13/2019,17:17:26,Sunday,January,Q1,2019,CUST-00558,65-74,Basic,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,1,2.99,0.81,2.99,0.81,2.18,72.91,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000160,ORD-0014691,1/14/2019,8:21:22,Monday,January,Q1,2019,CUST-02402,75+,None,CP-003,Lemon Cupcake,Cupcakes,Winter,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000161,ORD-0014691,1/14/2019,8:21:22,Monday,January,Q1,2019,CUST-02402,75+,None,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000162,ORD-0014691,1/14/2019,8:21:22,Monday,January,Q1,2019,CUST-02402,75+,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000163,ORD-0005848,1/14/2019,8:27:14,Monday,January,Q1,2019,CUST-04576,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000164,ORD-0010737,1/14/2019,9:05:27,Monday,January,Q1,2019,CUST-00431,65-74,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000165,ORD-0020136,1/14/2019,9:23:55,Monday,January,Q1,2019,CUST-01964,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000166,ORD-0015243,1/14/2019,11:52:38,Monday,January,Q1,2019,CUST-03136,55-64,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000167,ORD-0015243,1/14/2019,11:52:38,Monday,January,Q1,2019,CUST-03136,55-64,Basic,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000168,ORD-0011040,1/14/2019,12:01:11,Monday,January,Q1,2019,CUST-05235,65-74,None,CP-005,Peppermint Chocalate Cupcakes,Cupcakes,Winter,1,4.5,0.84,4.5,0.84,3.66,81.33,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000169,ORD-0011040,1/14/2019,12:01:11,Monday,January,Q1,2019,CUST-05235,65-74,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000170,ORD-0017206,1/14/2019,12:14:58,Monday,January,Q1,2019,CUST-04755,75+,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000171,ORD-0020197,1/14/2019,13:35:58,Monday,January,Q1,2019,CUST-04156,65-74,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000172,ORD-0020197,1/14/2019,13:35:58,Monday,January,Q1,2019,CUST-04156,65-74,Basic,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000173,ORD-0003803,1/14/2019,13:37:14,Monday,January,Q1,2019,CUST-02376,35-44,Basic,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000174,ORD-0006362,1/14/2019,14:24:55,Monday,January,Q1,2019,CUST-01782,55-64,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000175,ORD-0006362,1/14/2019,14:24:55,Monday,January,Q1,2019,CUST-01782,55-64,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000176,ORD-0005021,1/14/2019,14:25:22,Monday,January,Q1,2019,CUST-04687,35-44,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000177,ORD-0013532,1/14/2019,15:24:45,Monday,January,Q1,2019,CUST-00505,55-64,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,2,3.5,0.56,7,1.12,5.88,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000178,ORD-0013532,1/14/2019,15:24:45,Monday,January,Q1,2019,CUST-00505,55-64,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000179,ORD-0013532,1/14/2019,15:24:45,Monday,January,Q1,2019,CUST-00505,55-64,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000180,ORD-0018372,1/14/2019,16:06:13,Monday,January,Q1,2019,CUST-04208,65-74,Family,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000181,ORD-0018372,1/14/2019,16:06:13,Monday,January,Q1,2019,CUST-04208,65-74,Family,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000182,ORD-0006256,1/15/2019,7:23:00,Tuesday,January,Q1,2019,CUST-03192,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000183,ORD-0006256,1/15/2019,7:23:00,Tuesday,January,Q1,2019,CUST-03192,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000184,ORD-0007898,1/15/2019,8:16:13,Tuesday,January,Q1,2019,CUST-02762,35-44,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000185,ORD-0007898,1/15/2019,8:16:13,Tuesday,January,Q1,2019,CUST-02762,35-44,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000186,ORD-0006260,1/15/2019,9:20:46,Tuesday,January,Q1,2019,CUST-05041,55-64,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000187,ORD-0019612,1/15/2019,9:28:16,Tuesday,January,Q1,2019,CUST-01033,65-74,None,CP-003,Lemon Cupcake,Cupcakes,Winter,3,4.5,0.76,13.5,2.28,11.22,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000188,ORD-0019456,1/15/2019,10:53:56,Tuesday,January,Q1,2019,CUST-04859,75+,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000189,ORD-0012478,1/15/2019,11:23:41,Tuesday,January,Q1,2019,CUST-03188,65-74,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000190,ORD-0020777,1/15/2019,12:16:50,Tuesday,January,Q1,2019,CUST-02158,65-74,Mystery Box,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000191,ORD-0009079,1/15/2019,13:09:35,Tuesday,January,Q1,2019,CUST-00538,75+,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000192,ORD-0009079,1/15/2019,13:09:35,Tuesday,January,Q1,2019,CUST-00538,75+,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00000193,ORD-0009079,1/15/2019,13:09:35,Tuesday,January,Q1,2019,CUST-00538,75+,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
